binary_name,project,algorithm_label,architecture,optimization_level,compiler,compiler_version,build_type,build_system,binary_type,crypto_library,aes_constant,aes_constant_count,aes_symbol,arithmetic_count,basic_block_count_estimate,binary_size,blowfish_constant_count,branch_count,call_count,call_graph_fanout_estimate,cfg_edge_count_estimate,chacha20_constant_count,chacha_symbol,compiler_hints,cyclomatic_complexity_estimate,des_symbol,ecc_curve_p_256,ecc_curve_p_384,ecc_curve_p_521,ecc_curve_secp256k1,ecc_symbol,entropy,entry_point,executable_section_ratio,export_count,function_count,import_count,import_libraries,instruction_count,instruction_entropy,jump_count,known_crypto_library,logical_count,md5_constant,md5_constant_count,memory_count,opcode_bigram_entropy,opcode_bigram_unique_ratio,opcode_trigram_entropy,opcode_trigram_unique_ratio,optimization_hints,readonly_section_ratio,return_count,rsa_exponent_present,rsa_symbol,section_count,segment_count,sha1_constant,sha1_constant_count,sha224_constant_count,sha256_constant_count,sha384_constant_count,sha512_constant_count,sha_constant,sha_symbol,string_count,symbol_count,unique_opcode_ratio,writable_section_ratio,arithmetic_count_was_missing,basic_block_count_estimate_was_missing,branch_count_was_missing,call_count_was_missing,call_graph_fanout_estimate_was_missing,cfg_edge_count_estimate_was_missing,cyclomatic_complexity_estimate_was_missing,executable_section_ratio_was_missing,import_libraries_was_missing,instruction_count_was_missing,instruction_entropy_was_missing,jump_count_was_missing,logical_count_was_missing,memory_count_was_missing,opcode_bigram_entropy_was_missing,opcode_bigram_unique_ratio_was_missing,opcode_trigram_entropy_was_missing,opcode_trigram_unique_ratio_was_missing,readonly_section_ratio_was_missing,return_count_was_missing,unique_opcode_ratio_was_missing,writable_section_ratio_was_missing,project_encoded,architecture_encoded,optimization_level_encoded,compiler_encoded,compiler_version_encoded,build_type_encoded,build_system_encoded,binary_type_encoded,crypto_library_encoded,aes_constant_count_normalized,arithmetic_count_normalized,basic_block_count_estimate_normalized,binary_size_normalized,blowfish_constant_count_normalized,branch_count_normalized,call_count_normalized,call_graph_fanout_estimate_normalized,cfg_edge_count_estimate_normalized,chacha20_constant_count_normalized,cyclomatic_complexity_estimate_normalized,entropy_normalized,entry_point_normalized,executable_section_ratio_normalized,export_count_normalized,function_count_normalized,import_count_normalized,import_libraries_normalized,instruction_count_normalized,instruction_entropy_normalized,jump_count_normalized,logical_count_normalized,md5_constant_count_normalized,memory_count_normalized,opcode_bigram_entropy_normalized,opcode_bigram_unique_ratio_normalized,opcode_trigram_entropy_normalized,opcode_trigram_unique_ratio_normalized,readonly_section_ratio_normalized,return_count_normalized,section_count_normalized,segment_count_normalized,sha1_constant_count_normalized,sha224_constant_count_normalized,sha256_constant_count_normalized,sha384_constant_count_normalized,sha512_constant_count_normalized,string_count_normalized,symbol_count_normalized,unique_opcode_ratio_normalized,writable_section_ratio_normalized
sha256__gcc_O3_debug.o,wolfssl,SHA256,x86_64,O3,gcc,gcc (cached build),debug,direct_compile,object,wolfssl,0,0,0,102.0,93.0,62872,0,92.0,10.0,0.666667,92.0,0,0,GCC: (Ubuntu 13.3.0-6ubuntu2~24.04.1) 13.3.0,1.0,0,False,False,False,False,0,4.57957,0,0.0,8,15,0,0.0,1123.0,3.959161,82.0,False,180.0,0,0,540.0,6.269035,0.18984,7.405387,0.351472,likely_debug_or_unoptimized,0.0,13.0,False,0,27,0,0,0,0,0,0,0,0,1,431,15,0.036509,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,4,0,3,1,1,0,0,0,4,0.0,0.03321393682839466,0.07449392712550608,0.11816827770685148,0.0,0.07449392712550608,0.010131712259371834,0.018365482093663912,0.07449392712550608,0.0,0.0,0.528701906007954,0.0,0.0,0.10526315789473684,0.06572769953051644,0.0,0.0,0.07172104926423545,0.8033854378768973,0.08159203980099503,0.060851926977687626,0.0,0.0574651484516335,0.8788091270596141,0.18112636565695567,0.8650007113543604,0.3391154414080055,0.0,0.1326530612244898,0.7407407407407407,0.0,0.0,0.0,0.0,0.0,0.0,0.2184917355371901,0.06572769953051644,0.03418718599513229,0.0
sha512_x86__gcc_O0_release.o,libtomcrypt,SHA512,x86_64,O0,gcc,gcc (cached build),release,direct_compile,object,libtomcrypt,0,0,0,8.0,35.0,936,0,34.0,13.0,0.823529,34.0,0,0,GCC: (Ubuntu 13.3.0-6ubuntu2~24.04.1) 13.3.0,1.0,0,False,False,False,False,0,2.022806,0,0.0,0,1,0,0.0,197.0,3.1133629999999997,19.0,False,6.0,0,0,114.0,4.617368,0.25608,5.471439,0.407609,likely_release_or_stripped,0.0,3.0,False,0,10,0,0,0,0,0,0,0,0,0,11,1,0.09551399999999999,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,0.0,0.0026050146532074245,0.027530364372469637,0.0005015502462155754,0.0,0.027530364372469637,0.013171225937183385,0.022686749311294767,0.027530364372469637,0.0,0.0,0.07140236862603418,0.0,0.0,0.0,0.0,0.0,0.0,0.012476007677543186,0.5737589334097851,0.01890547263681592,0.002028397565922921,0.0,0.012131531339789295,0.6472742840633362,0.24807880658082654,0.6391021329650955,0.3963220330519727,0.0,0.030612244897959183,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0015495867768595042,0.0,0.09333437583951819,0.0
rsa_exptmod__gcc_O3_release.o,libtomcrypt,RSA,x86_64,O3,gcc,gcc (cached build),release,direct_compile,object,libtomcrypt,0,0,0,4.0,84.0,4368,0,83.0,38.0,2.923077,83.0,0,0,GCC: (Ubuntu 13.3.0-6ubuntu2~24.04.1) 13.3.0,1.0,0,False,False,False,False,0,3.875032,0,0.0,1,13,0,0.0,291.0,2.877909,45.0,False,5.0,0,0,153.0,4.50951,0.193103,5.405677,0.314879,likely_release_or_stripped,0.0,1.0,False,1,15,0,0,0,0,0,0,0,0,0,61,13,0.065292,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,3,1,1,1,0,0,1,0.0,0.0013025073266037122,0.06720647773279352,0.007021703447018056,0.0,0.06720647773279352,0.03850050658561297,0.08052553719008265,0.06720647773279352,0.0,0.0,0.40268914086107954,0.0,0.0,0.013157894736842105,0.056338028169014086,0.0,0.0,0.018490083173384516,0.5098353027287013,0.04477611940298507,0.0016903313049357674,0.0,0.01628179206129616,0.6321544777731501,0.18442446068616142,0.6314206739434286,0.30182522625529523,0.0,0.01020408163265306,0.2962962962962963,0.0,0.0,0.0,0.0,0.0,0.0,0.02737603305785124,0.056338028169014086,0.06303954707115907,0.0
armv8-sha3-asm_c__gcc_O0_release.o,wolfssl,SHA3,x86_64,O0,gcc,gcc (cached build),release,direct_compile,object,wolfssl,0,0,0,8.0,35.0,944,0,34.0,13.0,0.823529,34.0,0,0,GCC: (Ubuntu 13.3.0-6ubuntu2~24.04.1) 13.3.0,1.0,0,False,False,False,False,0,2.050204,0,0.0,0,1,0,0.0,197.0,3.1133629999999997,19.0,False,6.0,0,0,114.0,4.617368,0.25608,5.471439,0.407609,likely_release_or_stripped,0.0,3.0,False,0,10,0,0,0,0,0,0,0,0,0,11,1,0.09551399999999999,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,0,0,1,1,1,0,0,4,0.0,0.0026050146532074245,0.027530364372469637,0.0005167487385251383,0.0,0.027530364372469637,0.013171225937183385,0.022686749311294767,0.027530364372469637,0.0,0.0,0.07630273984730832,0.0,0.0,0.0,0.0,0.0,0.0,0.012476007677543186,0.5737589334097851,0.01890547263681592,0.002028397565922921,0.0,0.012131531339789295,0.6472742840633362,0.24807880658082654,0.6391021329650955,0.3963220330519727,0.0,0.030612244897959183,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0015495867768595042,0.0,0.09333437583951819,0.0
ec_kmeth__gcc_O3_release.o,openssl,ECC,x86_64,O3,gcc,gcc (cached build),release,direct_compile,object,openssl,0,0,0,12.0,77.0,8056,0,76.0,34.0,0.772727,76.0,0,0,GCC: (Ubuntu 13.3.0-6ubuntu2~24.04.1) 13.3.0,1.0,0,False,False,False,False,1,3.94696,0,0.0,20,44,0,0.0,434.0,3.487081,42.0,False,18.0,0,0,214.0,5.272378,0.182448,6.466894,0.335648,likely_release_or_stripped,0.0,22.0,False,0,20,0,0,0,0,0,0,0,0,0,74,44,0.052995,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,3,0,3,1,1,1,0,0,3,0.0,0.0039075219798111365,0.06153846153846154,0.014028208401726548,0.0,0.06153846153846154,0.034447821681864235,0.021287245179063365,0.06153846153846154,0.0,0.0,0.41555409090136747,0.0,0.0,0.2631578947368421,0.20187793427230047,0.0,0.0,0.02763915547024952,0.6752199891186426,0.041791044776119404,0.006085192697768763,0.0,0.022773225497499203,0.7390952367801925,0.173654861379944,0.7553782010654196,0.32298994296359024,0.0,0.22448979591836735,0.48148148148148145,0.0,0.0,0.0,0.0,0.0,0.0,0.03409090909090909,0.20187793427230047,0.05071291384488309,0.0
salsa20_ivctr64__clang_O3_release.o,libtomcrypt,ChaCha20,x86_64,O3,clang,clang (cached build),release,direct_compile,object,libtomcrypt,0,0,0,0.0,7.0,1776,0,6.0,3.0,0.428571,6.0,0,1,Ubuntu clang version 18.1.3 (1ubuntu1),1.0,0,False,False,False,False,0,3.166652,0,0.0,1,7,0,0.0,31.0,2.943925,3.0,False,2.0,0,0,19.0,3.781076,0.566667,4.116265,0.689655,likely_release_or_stripped,0.0,1.0,False,0,11,0,0,0,0,0,0,0,0,0,20,7,0.387097,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,3,0,0,1,0,0,1,0.0,0.0,0.004858299595141701,0.002097391938719679,0.0,0.004858299595141701,0.00303951367781155,0.011806363636363637,0.004858299595141701,0.0,0.0,0.27598920051046283,0.0,0.0,0.013157894736842105,0.028169014084507043,0.0,0.0,0.0018554062699936021,0.5277580494352445,0.0029850746268656717,0.000676132521974307,0.0,0.0020219218899648825,0.5300407636751203,0.562006309135511,0.4808083835622712,0.6837419227292691,0.0,0.01020408163265306,0.14814814814814814,0.0,0.0,0.0,0.0,0.0,0.0,0.006198347107438017,0.028169014084507043,0.3856200305534505,0.0
ltc_ecc_is_point_at_infinity__gcc_O3_debug.o,libtomcrypt,ECC,x86_64,O3,gcc,gcc (cached build),debug,direct_compile,object,libtomcrypt,0,0,0,3.0,25.0,23840,0,24.0,11.0,1.833333,24.0,0,0,GCC: (Ubuntu 13.3.0-6ubuntu2~24.04.1) 13.3.0,1.0,0,False,False,False,False,0,4.141235,0,0.0,1,6,0,0.0,96.0,3.116464,13.0,False,10.0,0,0,44.0,4.772037,0.4,5.454313,0.574468,likely_debug_or_unoptimized,0.0,1.0,False,0,23,0,0,0,0,0,0,0,0,0,303,6,0.15625,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,3,1,1,0,0,0,1,0.0,0.0009768804949527841,0.019433198380566803,0.044014833728494136,0.0,0.019433198380566803,0.011144883485309016,0.05050504132231406,0.019433198380566803,0.0,0.0,0.45030186880534,0.0,0.0,0.013157894736842105,0.023474178403755867,0.0,0.0,0.0060140754958413305,0.5746008268528443,0.012935323383084577,0.0033806626098715348,0.0,0.004682345429392359,0.6689561743180856,0.3935467307620389,0.6371016970415369,0.5663602373578803,0.0,0.01020408163265306,0.5925925925925926,0.0,0.0,0.0,0.0,0.0,0.0,0.15237603305785125,0.023474178403755867,0.15421673703583416,0.0
ti-aes__clang_O1_release.o,wolfssl,AES,x86_64,O1,clang,clang (cached build),release,direct_compile,object,wolfssl,0,0,0,8.0,35.0,672,0,34.0,13.0,0.823529,34.0,0,0,Ubuntu clang version 18.1.3 (1ubuntu1),1.0,0,False,False,False,False,0,2.035205,0,0.0,0,1,0,0.0,197.0,3.1133629999999997,19.0,False,6.0,0,0,114.0,4.617368,0.25608,5.471439,0.407609,likely_release_or_stripped,0.0,3.0,False,0,7,0,0,0,0,0,0,0,0,0,8,1,0.09551399999999999,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,0,1,0,0,1,0,0,4,0.0,0.0026050146532074245,0.027530364372469637,0.0,0.0,0.027530364372469637,0.013171225937183385,0.022686749311294767,0.027530364372469637,0.0,0.0,0.07362003790016286,0.0,0.0,0.0,0.0,0.0,0.0,0.012476007677543186,0.5737589334097851,0.01890547263681592,0.002028397565922921,0.0,0.012131531339789295,0.6472742840633362,0.24807880658082654,0.6391021329650955,0.3963220330519727,0.0,0.030612244897959183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09333437583951819,0.0
salsa20_xmm6int-avx2__clang_O3_release.o,libsodium,ChaCha20,x86_64,O3,clang,clang (cached build),release,direct_compile,object,libsodium,0,0,0,8.0,35.0,688,0,34.0,13.0,0.823529,34.0,0,1,Ubuntu clang version 18.1.3 (1ubuntu1),1.0,0,False,False,False,False,0,2.150363,0,0.0,0,1,0,0.0,197.0,3.1133629999999997,19.0,False,6.0,0,0,114.0,4.617368,0.25608,5.471439,0.407609,likely_release_or_stripped,0.0,3.0,False,0,7,0,0,0,0,0,0,0,0,0,8,1,0.09551399999999999,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,3,0,0,1,0,0,0,0.0,0.0026050146532074245,0.027530364372469637,3.0396984619125783e-05,0.0,0.027530364372469637,0.013171225937183385,0.022686749311294767,0.027530364372469637,0.0,0.0,0.09421705042295618,0.0,0.0,0.0,0.0,0.0,0.0,0.012476007677543186,0.5737589334097851,0.01890547263681592,0.002028397565922921,0.0,0.012131531339789295,0.6472742840633362,0.24807880658082654,0.6391021329650955,0.3963220330519727,0.0,0.030612244897959183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09333437583951819,0.0
rsa_backend__gcc_O3_release.o,openssl,RSA,x86_64,O3,gcc,gcc (cached build),release,direct_compile,object,openssl,0,0,0,27.0,489.0,21992,0,488.0,247.0,2.07563,488.0,0,0,GCC: (Ubuntu 13.3.0-6ubuntu2~24.04.1) 13.3.0,1.0,0,False,False,False,False,0,4.396354,0,0.0,10,119,0,0.0,1621.0,3.221338,241.0,False,73.0,0,0,760.0,5.284989,0.071605,6.896283,0.182211,likely_release_or_stripped,0.0,10.0,False,1,16,0,0,0,0,0,0,0,0,0,198,119,0.016039,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,3,0,3,1,1,1,0,0,3,0.0,0.008791924454575058,0.3951417004048583,0.040503982004985103,0.0,0.3951417004048583,0.2502532928064843,0.057179889807162536,0.3951417004048583,0.0,0.0,0.49593212669278597,0.0,0.0,0.13157894736842105,0.5539906103286385,0.0,0.0,0.1035828534868842,0.6030731689835704,0.23980099502487562,0.024678837052062204,0.0,0.0808768755985953,0.7408630785455279,0.06161969517637178,0.8055338229725175,0.16662947122346514,0.0,0.10204081632653061,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0981404958677686,0.5539906103286385,0.01366785752950092,0.0
rsa_sp800_56b_check__clang_O3_debug.o,openssl,RSA,x86_64,O3,clang,clang (cached build),debug,direct_compile,object,openssl,0,0,0,14.0,252.0,33720,0,251.0,151.0,3.212766,251.0,0,0,Ubuntu clang version 18.1.3 (1ubuntu1),1.0,0,False,False,False,False,0,4.528725,0,0.0,10,47,0,0.0,898.0,3.15511,100.0,False,55.0,0,0,460.0,4.854726,0.108138,6.146297,0.216518,likely_debug_or_unoptimized,0.0,11.0,False,1,23,0,0,0,0,0,0,0,0,0,252,47,0.030067,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,3,0,3,0,0,0,0,0,3,0.0,0.004558775643112993,0.20323886639676114,0.0627849717308043,0.0,0.20323886639676114,0.1529888551165147,0.08850595041322314,0.20323886639676114,0.0,0.0,0.5196078343696705,0.0,0.0,0.13157894736842105,0.215962441314554,0.0,0.0,0.05732565579014715,0.5850928661951412,0.09950248756218906,0.01859364435429344,0.0,0.048951793125465576,0.6805477267511847,0.0985456239848225,0.7179302414843641,0.20159013067319675,0.0,0.11224489795918367,0.5925925925925926,0.0,0.0,0.0,0.0,0.0,0.0,0.12603305785123967,0.215962441314554,0.027729662107706925,0.0
armv8-aes__gcc_O0_release.o,wolfssl,AES,x86_64,O0,gcc,gcc (cached build),release,direct_compile,object,wolfssl,0,0,0,8.0,35.0,936,0,34.0,13.0,0.823529,34.0,0,0,GCC: (Ubuntu 13.3.0-6ubuntu2~24.04.1) 13.3.0,1.0,0,False,False,False,False,0,2.006996,0,0.0,0,1,0,0.0,197.0,3.1133629999999997,19.0,False,6.0,0,0,114.0,4.617368,0.25608,5.471439,0.407609,likely_release_or_stripped,0.0,3.0,False,0,10,0,0,0,0,0,0,0,0,0,11,1,0.09551399999999999,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,0,0,1,1,1,0,0,4,0.0,0.0026050146532074245,0.027530364372469637,0.0005015502462155754,0.0,0.027530364372469637,0.013171225937183385,0.022686749311294767,0.027530364372469637,0.0,0.0,0.06857461225665155,0.0,0.0,0.0,0.0,0.0,0.0,0.012476007677543186,0.5737589334097851,0.01890547263681592,0.002028397565922921,0.0,0.012131531339789295,0.6472742840633362,0.24807880658082654,0.6391021329650955,0.3963220330519727,0.0,0.030612244897959183,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0015495867768595042,0.0,0.09333437583951819,0.0
armv8-32-aes-asm_c__gcc_O3_debug.o,wolfssl,AES,x86_64,O3,gcc,gcc (cached build),debug,direct_compile,object,wolfssl,0,0,0,8.0,35.0,3072,0,34.0,13.0,0.823529,34.0,0,0,GCC: (Ubuntu 13.3.0-6ubuntu2~24.04.1) 13.3.0,1.0,0,False,False,False,False,0,3.120082,0,0.0,0,1,0,0.0,197.0,3.1133629999999997,19.0,False,6.0,0,0,114.0,4.617368,0.25608,5.471439,0.407609,likely_debug_or_unoptimized,0.0,3.0,False,0,19,0,0,0,0,0,0,0,0,0,35,1,0.09551399999999999,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,0,3,1,1,0,0,0,4,0.0,0.0026050146532074245,0.027530364372469637,0.004559547692868867,0.0,0.027530364372469637,0.013171225937183385,0.022686749311294767,0.027530364372469637,0.0,0.0,0.2676597499018513,0.0,0.0,0.0,0.0,0.0,0.0,0.012476007677543186,0.5737589334097851,0.01890547263681592,0.002028397565922921,0.0,0.012131531339789295,0.6472742840633362,0.24807880658082654,0.6391021329650955,0.3963220330519727,0.0,0.030612244897959183,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.013946280991735538,0.0,0.09333437583951819,0.0
ppc32-sha512-asm_cr__clang_O3_debug.o,wolfssl,SHA512,x86_64,O3,clang,clang (cached build),debug,direct_compile,object,wolfssl,0,0,0,8.0,35.0,688,0,34.0,13.0,0.823529,34.0,0,0,Ubuntu clang version 18.1.3 (1ubuntu1),1.0,0,False,False,False,False,0,2.152049,0,0.0,0,1,0,0.0,197.0,3.1133629999999997,19.0,False,6.0,0,0,114.0,4.617368,0.25608,5.471439,0.407609,likely_release_or_stripped,0.0,3.0,False,0,7,0,0,0,0,0,0,0,0,0,8,1,0.09551399999999999,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,0,3,0,0,0,0,0,4,0.0,0.0026050146532074245,0.027530364372469637,3.0396984619125783e-05,0.0,0.027530364372469637,0.013171225937183385,0.022686749311294767,0.027530364372469637,0.0,0.0,0.09451860622553547,0.0,0.0,0.0,0.0,0.0,0.0,0.012476007677543186,0.5737589334097851,0.01890547263681592,0.002028397565922921,0.0,0.012131531339789295,0.6472742840633362,0.24807880658082654,0.6391021329650955,0.3963220330519727,0.0,0.030612244897959183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09333437583951819,0.0
x25519_import__clang_O3_release.o,libtomcrypt,X25519,x86_64,O3,clang,clang (cached build),release,direct_compile,object,libtomcrypt,0,0,0,3.0,7.0,1752,0,6.0,3.0,0.428571,6.0,0,0,Ubuntu clang version 18.1.3 (1ubuntu1),1.0,0,False,False,False,False,1,3.282433,0,0.0,1,7,0,0.0,33.0,3.490327,3.0,False,2.0,0,0,17.0,4.39032,0.71875,4.696132,0.870968,likely_release_or_stripped,0.0,2.0,False,0,11,0,0,0,0,0,0,0,0,0,19,7,0.424242,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,3,0,0,1,0,0,1,0.0,0.0009768804949527841,0.004858299595141701,0.0020517964617909903,0.0,0.004858299595141701,0.00303951367781155,0.011806363636363637,0.004858299595141701,0.0,0.0,0.29669764201605975,0.0,0.0,0.013157894736842105,0.028169014084507043,0.0,0.0,0.001983365323096609,0.6761012487497842,0.0029850746268656717,0.000676132521974307,0.0,0.0018090880068106843,0.6154461231612784,0.7157250300447057,0.548540882551307,0.8685095225429862,0.0,0.02040816326530612,0.14814814814814814,0.0,0.0,0.0,0.0,0.0,0.0,0.005681818181818182,0.028169014084507043,0.4228545423197366,0.0
ecc_set_curve__clang_O0_debug.o,libtomcrypt,ECC,x86_64,O0,clang,clang (cached build),debug,direct_compile,object,libtomcrypt,0,0,0,30.0,72.0,10568,0,71.0,22.0,1.1,71.0,0,0,Ubuntu clang version 18.1.3 (1ubuntu1),1.0,0,False,False,False,False,0,4.322063,0,0.0,2,20,0,0.0,277.0,2.798318,49.0,False,1.0,0,0,151.0,4.275005,0.134058,5.075218,0.24,likely_debug_or_unoptimized,0.0,2.0,False,0,22,0,0,0,0,0,0,0,0,0,109,20,0.054152,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0.0,0.00976880494952784,0.05748987854251012,0.018800534986929296,0.0,0.05748987854251012,0.022289766970618033,0.030303030303030307,0.05748987854251012,0.0,0.0,0.482644533496214,0.0,0.0,0.02631578947368421,0.0892018779342723,0.0,0.0,0.017594369801663467,0.488227066344787,0.04875621890547264,0.0003380662609871535,0.0,0.01606895817814196,0.5992809758161322,0.12474440521590244,0.5928207641651211,0.2255195388172664,0.0,0.02040816326530612,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.052169421487603305,0.0892018779342723,0.05187270197554922,0.0
sha224__clang_O0_release.o,libtomcrypt,SHA224,x86_64,O0,clang,clang (cached build),release,direct_compile,object,libtomcrypt,0,0,0,2.0,10.0,2640,0,9.0,4.0,0.307692,9.0,0,0,Ubuntu clang version 18.1.3 (1ubuntu1),1.0,0,False,False,False,False,0,3.04727,0,0.0,2,13,0,0.0,45.0,2.881519,5.0,False,0.0,0,0,29.0,4.077417,0.522727,4.530234,0.697674,likely_release_or_stripped,0.0,2.0,False,0,13,0,0,0,0,0,0,0,0,1,28,13,0.266667,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0.0,0.0006512536633018561,0.0072874493927125505,0.0037388291081524713,0.0,0.0072874493927125505,0.004052684903748734,0.008476363636363638,0.0072874493927125505,0.0,0.0,0.2546366887527377,0.0,0.0,0.02631578947368421,0.056338028169014086,0.0,0.0,0.0027511196417146513,0.5108153850664773,0.004975124378109453,0.0,0.0,0.0030860913057358733,0.571582591966392,0.5175937147183176,0.5291628422122584,0.6919137106479855,0.0,0.02040816326530612,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.010330578512396695,0.056338028169014086,0.2648998191652733,0.0
armv8-32-poly1305-asm_c__clang_O1_release.o,wolfssl,Poly1305,x86_64,O1,clang,clang (cached build),release,direct_compile,object,wolfssl,0,0,0,8.0,35.0,688,0,34.0,13.0,0.823529,34.0,0,0,Ubuntu clang version 18.1.3 (1ubuntu1),1.0,0,False,False,False,False,0,2.200147,0,0.0,0,1,0,0.0,197.0,3.1133629999999997,19.0,False,6.0,0,0,114.0,4.617368,0.25608,5.471439,0.407609,likely_release_or_stripped,0.0,3.0,False,0,7,0,0,0,0,0,0,0,0,0,8,1,0.09551399999999999,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,0,1,0,0,1,0,0,4,0.0,0.0026050146532074245,0.027530364372469637,3.0396984619125783e-05,0.0,0.027530364372469637,0.013171225937183385,0.022686749311294767,0.027530364372469637,0.0,0.0,0.10312135295890451,0.0,0.0,0.0,0.0,0.0,0.0,0.012476007677543186,0.5737589334097851,0.01890547263681592,0.002028397565922921,0.0,0.012131531339789295,0.6472742840633362,0.24807880658082654,0.6391021329650955,0.3963220330519727,0.0,0.030612244897959183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09333437583951819,0.0
kcapi_aes__clang_O2_debug.o,wolfssl,AES,x86_64,O2,clang,clang (cached build),debug,direct_compile,object,wolfssl,0,0,0,8.0,35.0,680,0,34.0,13.0,0.823529,34.0,0,0,Ubuntu clang version 18.1.3 (1ubuntu1),1.0,0,False,False,False,False,0,2.057666,0,0.0,0,1,0,0.0,197.0,3.1133629999999997,19.0,False,6.0,0,0,114.0,4.617368,0.25608,5.471439,0.407609,likely_release_or_stripped,0.0,3.0,False,0,7,0,0,0,0,0,0,0,0,0,8,1,0.09551399999999999,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,0,2,0,0,0,0,0,4,0.0,0.0026050146532074245,0.027530364372469637,1.5198492309562892e-05,0.0,0.027530364372469637,0.013171225937183385,0.022686749311294767,0.027530364372469637,0.0,0.0,0.07763738361886643,0.0,0.0,0.0,0.0,0.0,0.0,0.012476007677543186,0.5737589334097851,0.01890547263681592,0.002028397565922921,0.0,0.012131531339789295,0.6472742840633362,0.24807880658082654,0.6391021329650955,0.3963220330519727,0.0,0.030612244897959183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09333437583951819,0.0
curve25519_sandy2x__clang_O2_release.o,libsodium,X25519,x86_64,O2,clang,clang (cached build),release,direct_compile,object,libsodium,0,0,0,8.0,35.0,688,0,34.0,13.0,0.823529,34.0,0,0,Ubuntu clang version 18.1.3 (1ubuntu1),1.0,0,False,False,False,False,1,2.146872,0,0.0,0,1,0,0.0,197.0,3.1133629999999997,19.0,False,6.0,0,0,114.0,4.617368,0.25608,5.471439,0.407609,likely_release_or_stripped,0.0,3.0,False,0,7,0,0,0,0,0,0,0,0,0,8,1,0.09551399999999999,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,2,0,0,1,0,0,0,0.0,0.0026050146532074245,0.027530364372469637,3.0396984619125783e-05,0.0,0.027530364372469637,0.013171225937183385,0.022686749311294767,0.027530364372469637,0.0,0.0,0.09359265463007102,0.0,0.0,0.0,0.0,0.0,0.0,0.012476007677543186,0.5737589334097851,0.01890547263681592,0.002028397565922921,0.0,0.012131531339789295,0.6472742840633362,0.24807880658082654,0.6391021329650955,0.3963220330519727,0.0,0.030612244897959183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09333437583951819,0.0
